Company=GREAT BEAR PETROLEUM
Well=GB_ALCOR_#1
Field=WILDCAT
County=NORTH SLOPE
State=ALASKA
Country=NORTH SLOPE
Dip Summary From 4550.80 to 4575.80 Metres
Dip Confidence :
   E=Excellent(dip quality=1), G=Good(dip quality=2)
F=Fair(dip quality=3), P=Poor(dip quality=4 or 5)
Depth,Class,True Mag,True Azi,Quality,Caliper,Conf,DipType,Gamma Ray,Devi,Hazi
7976.8242,BED,    3.55,  350.60,1,8.47,E,Bed Boundary,107.48,0.85,280.70
7977.2041,BED,    2.42,    5.00,1,8.46,E,Bed Boundary,105.77,0.85,280.73
7977.4102,BED,    3.60,    1.40,1,8.47,E,Bed Boundary,105.55,0.85,280.67
7977.6704,BED,    4.78,    3.20,1,8.48,E,Bed Boundary,104.66,0.85,280.59
7977.9307,BED,    3.60,    6.80,1,8.48,E,Bed Boundary,105.04,0.85,280.56
7978.2344,BED,    3.60,   24.80,1,8.47,E,Bed Boundary,103.80,0.85,280.58
7978.5054,BED,    2.37,   19.40,1,8.46,E,Bed Boundary,101.13,0.85,280.52
7978.6792,BED,    2.42,   19.40,1,8.46,E,Bed Boundary,98.42,0.85,280.50
7978.9175,BED,    2.37,   30.20,1,8.45,E,Bed Boundary,95.82,0.85,280.46
7979.2861,BED,    3.55,   17.60,1,8.45,E,Bed Boundary,94.61,0.85,280.39
7979.7637,BED,    4.79,   17.60,1,8.46,E,Bed Boundary,97.23,0.85,280.26
7979.9136,FRAC,   61.46,  246.20,2,8.46,G,Natural Fracture,97.42,0.85,280.24
7979.9370,BED,    3.55,   15.80,1,8.46,E,Bed Boundary,97.45,0.85,280.24
7980.1323,BED,    3.60,   15.80,1,8.46,E,Bed Boundary,97.37,0.85,280.23
7980.2949,BED,    4.78,    1.40,1,8.46,E,Bed Boundary,98.09,0.85,280.22
7980.4253,BED,    2.42,    1.40,1,8.47,E,Bed Boundary,98.68,0.85,280.19
7980.9243,BED,    2.42,   14.00,1,8.46,E,Bed Boundary,101.60,0.85,280.07
7981.0869,BED,    3.60,   14.00,1,8.47,E,Bed Boundary,103.10,0.85,280.04
7981.3687,BED,    2.37,   17.60,1,8.47,E,Bed Boundary,102.11,0.85,279.98
7981.4663,BED,    2.37,   17.60,1,8.46,E,Bed Boundary,101.79,0.85,279.98
7981.6289,BED,    1.19,   17.60,1,8.46,E,Bed Boundary,100.64,0.85,279.95
7981.8350,BED,    1.18,   21.20,1,8.47,E,Bed Boundary,99.25,0.85,279.86
7982.0610,FRAC,   63.93,  246.20,2,8.48,G,Natural Fracture,96.98,0.85,279.72
7982.1606,BED,    2.42,   19.40,1,8.49,E,Bed Boundary,96.62,0.85,279.68
7982.4751,BED,    2.42,   10.40,1,8.50,E,Bed Boundary,96.18,0.85,279.59
7982.8330,BED,    1.18,    8.60,1,8.49,E,Bed Boundary,95.53,0.85,279.58
7983.0283,BED,    2.42,    8.60,1,8.49,E,Bed Boundary,96.18,0.85,279.55
7983.2344,BED,    3.60,    8.60,1,8.49,E,Bed Boundary,95.58,0.86,279.51
7983.4058,FRAC,   64.36,  251.60,2,8.49,G,Natural Fracture,94.04,0.86,279.46
7983.4404,BED,    3.60,    5.00,1,8.49,E,Bed Boundary,93.88,0.86,279.46
7983.9824,BED,    2.36,  357.80,2,8.50,G,Bed Boundary,90.89,0.86,279.37
7984.0566,FRAC,   66.80,  246.20,2,8.50,G,Natural Fracture,91.29,0.86,279.35
7984.2432,BED,    2.42,    3.20,2,8.49,G,Bed Boundary,91.94,0.85,279.29
7984.4492,BED,    2.42,   12.20,2,8.49,G,Bed Boundary,94.16,0.86,279.22
7984.7095,BED,    1.24,   12.20,2,8.50,G,Bed Boundary,96.10,0.86,279.19
7984.8394,BED,    1.18,   12.20,1,8.50,E,Bed Boundary,96.42,0.86,279.18
7984.9912,BED,    2.35,   12.20,2,8.54,G,Bed Boundary,97.04,0.86,279.15
7985.3818,BED,    1.17,   12.20,3,8.58,F,Bed Boundary,96.41,0.86,279.04
7985.4902,BED,    1.17,   15.80,3,8.58,F,Bed Boundary,96.40,0.86,278.99
7985.7612,BED,    2.35,   14.00,3,8.58,F,Bed Boundary,96.46,0.86,278.93
7985.8696,BED,    1.17,   21.20,3,8.57,F,Bed Boundary,96.63,0.86,278.91
7986.0215,BED,    1.17,   23.00,3,8.58,F,Bed Boundary,96.25,0.86,278.90
7986.2168,BED,    2.35,   23.00,3,8.58,F,Bed Boundary,95.51,0.86,278.74
7986.3794,BED,    1.17,   23.00,3,8.58,F,Bed Boundary,95.81,0.86,278.63
7986.9414,FRAC,   70.20,  240.80,2,8.56,G,Natural Fracture,94.28,0.86,278.44
7986.9434,BED,    1.18,   21.20,3,8.56,F,Bed Boundary,94.30,0.86,278.44
7987.1929,BED,    1.18,   19.40,3,8.55,F,Bed Boundary,96.11,0.86,278.39
7987.4316,BED,    1.18,   12.20,3,8.56,F,Bed Boundary,98.19,0.86,278.33
7987.7026,BED,    1.18,   12.20,3,8.56,F,Bed Boundary,100.53,0.86,278.24
7987.9087,BED,    1.18,   17.60,3,8.57,F,Bed Boundary,101.98,0.86,278.21
7988.1260,BED,    1.23,   17.60,3,8.57,F,Bed Boundary,100.59,0.86,278.19
7988.2666,BED,    1.18,   15.80,3,8.56,F,Bed Boundary,100.16,0.86,278.15
7988.4404,BED,    1.18,   14.00,3,8.57,F,Bed Boundary,99.35,0.86,278.11
7988.8091,BED,    1.17,   17.60,3,8.58,F,Bed Boundary,98.21,0.86,277.98
7989.0479,BED,    2.40,   21.20,3,8.57,F,Bed Boundary,100.71,0.86,277.95
7989.2817,BED,    2.40,   23.00,3,8.58,F,Bed Boundary,100.92,0.86,277.89
7989.4771,BED,    1.23,   23.00,3,8.58,F,Bed Boundary,101.22,0.86,277.86
7989.7417,BED,    1.17,   21.20,3,8.59,F,Bed Boundary,102.87,0.86,277.80
7989.8936,BED,    2.34,   23.00,3,8.59,F,Bed Boundary,102.21,0.86,277.77
7990.0239,BED,    2.40,   23.00,3,8.59,F,Bed Boundary,101.01,0.86,277.73
7990.4360,BED,    3.57,   23.00,3,8.60,F,Bed Boundary,100.66,0.86,277.65
7990.6094,BED,    2.34,   26.60,3,8.60,F,Bed Boundary,99.94,0.86,277.58
7990.7397,BED,    2.40,   32.00,3,8.60,F,Bed Boundary,99.87,0.86,277.53
7991.1411,BED,    2.40,   23.00,1,8.59,E,Bed Boundary,99.32,0.86,277.38
7991.3037,BED,    3.57,   26.60,1,8.60,E,Bed Boundary,98.91,0.86,277.34
7991.5205,BED,    2.34,    6.80,1,8.59,E,Bed Boundary,100.58,0.86,277.27
7991.7373,BED,    1.17,    5.00,1,8.59,E,Bed Boundary,102.61,0.86,277.19
7991.9434,BED,    1.17,    5.00,1,8.59,E,Bed Boundary,103.75,0.86,277.17
7992.2256,BED,    2.35,   14.00,1,8.56,E,Bed Boundary,104.53,0.86,277.14
7992.4102,BED,    3.58,    6.80,1,8.55,E,Bed Boundary,102.93,0.86,277.10
7992.8545,BED,    3.52,   10.40,1,8.57,E,Bed Boundary,99.86,0.86,277.00
7993.0498,BED,    3.52,    8.60,1,8.58,E,Bed Boundary,98.76,0.86,276.96
7993.3057,BED,    2.40,   23.00,1,8.58,E,Bed Boundary,98.22,0.86,276.89
7993.5679,BED,    1.17,   30.20,1,8.58,E,Bed Boundary,99.62,0.87,276.82
7993.7197,BED,    1.17,   24.80,1,8.58,E,Bed Boundary,101.46,0.87,276.79
7993.8911,BED,    2.35,   24.80,1,8.57,E,Bed Boundary,105.52,0.87,276.75
7994.0430,BED,    2.35,   24.80,1,8.58,E,Bed Boundary,106.37,0.87,276.72
7994.1426,BED,    2.35,   23.00,1,8.58,E,Bed Boundary,107.69,0.87,276.69
7994.3921,BED,    1.18,   26.60,1,8.56,E,Bed Boundary,111.17,0.86,276.60
7994.6851,BED,    1.18,   30.20,1,8.56,E,Bed Boundary,107.09,0.86,276.55
7994.8696,BED,    1.23,   32.00,1,8.56,E,Bed Boundary,104.06,0.86,276.51
7995.0840,BED,    1.18,   24.80,1,8.55,E,Bed Boundary,103.21,0.87,276.46
7995.2710,BED,    1.23,   32.00,3,8.57,F,Bed Boundary,102.42,0.86,276.37
7995.4639,BED,    1.17,   46.40,1,8.58,E,Bed Boundary,101.16,0.86,276.31
7995.9326,BED,    1.23,   30.20,3,8.57,F,Bed Boundary,102.97,0.86,276.29
7996.0977,BED,    1.17,   48.20,3,8.57,F,Bed Boundary,101.60,0.86,276.28
7996.3687,BED,    1.17,   44.60,3,8.58,F,Bed Boundary,99.31,0.86,276.18
7996.7891,BED,    1.23,  210.20,3,8.59,F,Bed Boundary,94.52,0.86,276.07
7996.9517,FRAC,   58.86,  249.80,3,8.58,F,Natural Fracture,93.03,0.86,276.06
7997.0605,BED,    1.17,  197.60,3,8.58,F,Bed Boundary,93.11,0.86,276.07
7997.2124,FRAC,   60.38,  248.00,2,8.58,G,Natural Fracture,90.95,0.86,276.07
7997.2773,BED,    1.17,  183.20,3,8.58,F,Bed Boundary,89.90,0.86,276.08
7997.7222,BED,   12.80,  168.80,1,8.59,E,Soft Sediment Deformation,83.96,0.86,276.13
7997.9932,BED,   18.28,  161.60,1,8.59,E,Soft Sediment Deformation,79.12,0.86,276.14
7998.1885,BED,   14.99,  152.60,1,8.60,E,Soft Sediment Deformation,75.72,0.86,276.14
7998.6655,BED,   15.03,  329.00,1,8.62,E,Soft Sediment Deformation,70.39,0.86,276.08
7998.8389,BED,   14.98,  327.20,1,8.62,E,Soft Sediment Deformation,70.10,0.86,276.00
7998.9907,BED,   10.47,  327.20,1,8.62,E,Soft Sediment Deformation,71.68,0.86,275.96
7999.1753,BED,    7.04,  341.60,1,8.62,E,Soft Sediment Deformation,75.89,0.86,275.94
7999.3057,BED,    5.89,  345.20,1,8.62,E,Soft Sediment Deformation,78.71,0.86,275.95
7999.5659,BED,    5.89,    8.60,1,8.62,E,Soft Sediment Deformation,85.66,0.86,275.97
7999.7393,BED,    2.34,   23.00,1,8.61,E,Bed Boundary,90.23,0.86,276.00
7999.9238,BED,    2.40,   28.40,1,8.61,E,Bed Boundary,92.62,0.86,276.01
8000.2490,BED,    1.17,   21.20,1,8.62,E,Bed Boundary,97.75,0.86,275.97
8000.4229,FRAC,   68.01,  228.20,2,8.61,G,Natural Fracture,98.86,0.86,275.93
8000.5010,BED,    2.34,   35.60,1,8.61,E,Bed Boundary,100.43,0.86,275.93
8000.7588,BED,    1.17,   30.20,1,8.60,E,Bed Boundary,100.84,0.86,275.90
8000.9243,BED,    1.23,   39.20,1,8.60,E,Bed Boundary,101.07,0.86,275.89
8001.0518,BED,    1.17,   42.80,1,8.60,E,Bed Boundary,101.95,0.86,275.89
8001.3555,BED,    1.17,   51.80,1,8.60,E,Bed Boundary,100.95,0.86,275.85
8001.5615,BED,    1.17,   53.60,1,8.60,E,Bed Boundary,100.14,0.86,275.82
8001.6484,BED,    1.23,   53.60,1,8.60,E,Bed Boundary,100.17,0.86,275.82
8001.8325,BED,    2.34,   51.80,1,8.60,E,Bed Boundary,99.99,0.86,275.84
8002.0171,BED,    2.40,   48.20,1,8.60,E,Bed Boundary,100.26,0.86,275.88
8002.2583,BED,    2.40,   51.80,1,8.59,E,Bed Boundary,100.73,0.86,275.86
8002.4209,BED,    3.57,   55.40,1,8.59,E,Bed Boundary,101.37,0.86,275.82
8002.8628,BED,    1.17,   44.60,1,8.58,E,Bed Boundary,103.00,0.87,275.70
8003.0908,BED,    1.17,   37.40,1,8.58,E,Bed Boundary,102.87,0.86,275.65
8003.3511,BED,    1.17,   32.00,1,8.58,E,Bed Boundary,102.94,0.87,275.61
8003.6548,BED,    2.40,   33.80,1,8.58,E,Bed Boundary,103.67,0.87,275.61
8004.0342,BED,    1.17,   32.00,1,8.59,E,Bed Boundary,106.19,0.87,275.62
8004.3813,BED,    1.17,   62.60,1,8.58,E,Bed Boundary,105.80,0.87,275.60
8004.6958,BED,    1.17,   53.60,1,8.58,E,Bed Boundary,103.63,0.87,275.61
8004.9155,BED,    2.40,   35.60,1,8.58,E,Bed Boundary,103.70,0.87,275.58
8005.1191,BED,    1.23,   46.40,1,8.58,E,Bed Boundary,103.68,0.87,275.57
8005.5635,BED,    1.18,   46.40,1,8.56,E,Bed Boundary,104.51,0.87,275.52
8005.8457,BED,    1.18,   39.20,1,8.55,E,Bed Boundary,102.01,0.87,275.42
8006.3335,BED,    1.17,   41.00,1,8.58,E,Bed Boundary,97.35,0.87,275.35
8006.4746,BED,    1.17,   41.00,1,8.58,E,Bed Boundary,95.87,0.87,275.34
8006.6372,FRAC,   67.51,  242.60,2,8.61,G,Natural Fracture,96.68,0.87,275.33
8006.6914,BED,    1.17,   41.00,1,8.61,E,Bed Boundary,96.53,0.87,275.32
8006.8740,BED,    1.23,   41.00,1,8.60,E,Bed Boundary,97.80,0.87,275.31
8007.2969,BED,    1.17,   39.20,1,8.58,E,Bed Boundary,100.50,0.87,275.29
8007.4810,BED,    1.17,   41.00,1,8.58,E,Bed Boundary,102.42,0.87,275.30
8007.7222,BED,    1.23,   42.80,1,8.57,E,Bed Boundary,103.47,0.87,275.31
8008.0908,BED,    1.17,   39.20,1,8.58,E,Bed Boundary,105.91,0.87,275.26
8008.8066,BED,    1.17,   48.20,1,8.57,E,Bed Boundary,110.76,0.87,275.11
8009.3057,BED,    2.40,   41.00,1,8.58,E,Bed Boundary,109.82,0.88,274.98
8009.5439,BED,    1.17,   30.20,1,8.58,E,Bed Boundary,108.64,0.88,274.92
8009.5981,FRAC,   74.22,  240.80,1,8.57,E,Natural Fracture,108.24,0.88,274.91
8009.7500,BED,    1.17,   28.40,1,8.57,E,Bed Boundary,106.39,0.88,274.90
8009.9238,BED,    1.17,   32.00,1,8.57,E,Bed Boundary,106.88,0.88,274.90
8010.2598,BED,    1.18,   24.80,1,8.56,E,Bed Boundary,104.55,0.88,274.83
8010.5420,BED,    1.18,   28.40,1,8.55,E,Bed Boundary,103.38,0.88,274.73
8010.7480,BED,    1.18,   23.00,1,8.55,E,Bed Boundary,103.75,0.88,274.67
8011.0625,BED,    2.35,   23.00,1,8.55,E,Bed Boundary,105.36,0.88,274.57
8011.4941,BED,    2.35,   39.20,1,8.55,E,Bed Boundary,109.26,0.88,274.45
8011.7109,BED,    1.18,   41.00,1,8.54,E,Bed Boundary,109.87,0.88,274.39
8011.8110,BED,    1.18,   32.00,1,8.54,E,Bed Boundary,109.67,0.88,274.35
8012.0063,BED,    1.23,   30.20,1,8.54,E,Bed Boundary,108.99,0.88,274.31
8012.2988,BED,    1.18,   28.40,1,8.56,E,Bed Boundary,109.20,0.88,274.32
8013.0039,BED,    1.17,   33.80,1,8.58,E,Bed Boundary,107.91,0.89,274.23
8013.3511,BED,    1.17,   46.40,1,8.65,E,Bed Boundary,105.03,0.89,274.16
8013.4922,BED,    2.39,   44.60,1,8.65,E,Bed Boundary,103.46,0.89,274.12
8013.5679,BED,    1.17,   44.60,1,8.65,E,Bed Boundary,103.52,0.89,274.11
8013.7393,BED,    2.34,   48.20,1,8.64,E,Bed Boundary,103.80,0.89,274.08
8014.0215,BED,    2.39,   46.40,1,8.64,E,Bed Boundary,103.57,0.89,274.03
8014.2817,BED,    2.39,   46.40,1,8.64,E,Bed Boundary,104.02,0.89,274.02
8014.3164,FRAC,   76.29,  255.20,1,8.64,E,Natural Fracture,104.03,0.89,274.03
8014.4897,BED,    2.34,   32.00,1,8.64,E,Bed Boundary,104.16,0.89,274.03
8014.7827,BED,    3.56,   32.00,1,8.64,E,Bed Boundary,103.98,0.89,273.99
8015.1841,BED,    1.17,   32.00,1,8.64,E,Bed Boundary,104.61,0.89,273.92
8015.4985,BED,    1.17,   42.80,1,8.65,E,Bed Boundary,107.01,0.90,273.92
8015.8350,BED,    1.22,   39.20,1,8.67,E,Bed Boundary,106.69,0.90,273.81
8015.9868,BED,    1.22,   37.40,1,8.69,E,Bed Boundary,106.81,0.90,273.76
8016.1494,BED,    2.38,   39.20,1,8.69,E,Bed Boundary,108.49,0.90,273.72
8016.3335,BED,    1.16,   35.60,1,8.69,E,Bed Boundary,106.30,0.90,273.67
8016.5723,BED,    2.33,   35.60,1,8.65,E,Bed Boundary,105.08,0.90,273.62
8016.7456,BED,    1.17,   37.40,1,8.64,E,Bed Boundary,104.50,0.90,273.57
8017.0171,BED,    2.39,   35.60,1,8.63,E,Bed Boundary,102.04,0.90,273.51
8017.1797,BED,    3.56,   37.40,1,8.62,E,Bed Boundary,99.62,0.90,273.49
8017.4614,BED,    3.51,   41.00,1,8.62,E,Bed Boundary,98.04,0.90,273.39
8017.6787,BED,    1.17,   42.80,1,8.62,E,Bed Boundary,96.09,0.90,273.32
8017.8955,BED,    1.17,   41.00,1,8.62,E,Bed Boundary,97.21,0.91,273.21
8018.0581,FRAC,   73.72,  231.80,2,8.62,G,Natural Fracture,99.25,0.91,273.15
8018.0801,BED,    2.39,   44.60,1,8.62,E,Bed Boundary,100.37,0.91,273.15
8018.4702,BED,    1.17,   41.00,1,8.64,E,Bed Boundary,104.37,0.91,273.05
8018.8174,BED,    2.34,   30.20,1,8.63,E,Bed Boundary,106.48,0.91,272.95
8019.2944,BED,    2.34,   46.40,1,8.62,E,Bed Boundary,101.84,0.91,272.81
8019.4575,BED,    2.39,   37.40,1,8.64,E,Bed Boundary,100.77,0.91,272.72
8019.8477,BED,    1.17,   32.00,1,8.65,E,Bed Boundary,98.29,0.91,272.64
8020.0537,BED,    2.34,   28.40,1,8.64,E,Bed Boundary,100.04,0.91,272.63
8020.2925,BED,    1.17,   26.60,1,8.65,E,Bed Boundary,102.17,0.91,272.62
8020.4551,BED,    1.17,   30.20,1,8.64,E,Bed Boundary,102.64,0.91,272.60
8020.5962,BED,    1.17,   32.00,1,8.63,E,Bed Boundary,103.91,0.91,272.58
8020.7588,BED,    1.17,   33.80,1,8.64,E,Bed Boundary,103.63,0.91,272.55
8021.0190,BED,    2.33,   32.00,1,8.65,E,Bed Boundary,103.24,0.91,272.53
8021.2251,BED,    1.17,   26.60,1,8.64,E,Bed Boundary,101.91,0.91,272.52
8021.4746,BED,    0.00,   21.20,1,8.64,E,Bed Boundary,100.80,0.91,272.47
8021.6807,BED,    2.34,   28.40,1,8.64,E,Bed Boundary,99.67,0.91,272.37
8021.8110,FRAC,   70.08,  257.00,3,8.64,F,Natural Fracture,99.67,0.91,272.33
8022.0171,BED,    1.17,   32.00,1,8.64,E,Bed Boundary,99.76,0.91,272.26
8022.1470,BED,    1.17,   30.20,1,8.64,E,Bed Boundary,99.78,0.91,272.22
8022.3208,BED,    2.39,   30.20,1,8.64,E,Bed Boundary,99.58,0.91,272.17
8022.6133,BED,    1.17,   33.80,1,8.64,E,Bed Boundary,100.82,0.91,272.11
8023.0146,BED,    1.17,   35.60,1,8.64,E,Bed Boundary,100.40,0.91,272.01
8023.2319,BED,    2.39,   35.60,1,8.65,E,Bed Boundary,100.21,0.92,271.95
8023.2534,FRAC,   70.47,  269.60,2,8.65,G,Natural Fracture,100.19,0.92,271.94
8023.3838,BED,    1.22,   35.60,1,8.65,E,Bed Boundary,100.45,0.91,271.90
8023.6763,BED,    2.33,   48.20,1,8.66,E,Bed Boundary,98.85,0.92,271.79
8024.0342,BED,    2.33,   39.20,1,8.65,E,Bed Boundary,99.13,0.92,271.63
8024.2729,BED,    1.17,   39.20,1,8.63,E,Bed Boundary,100.02,0.92,271.54
8024.4790,BED,    1.17,   35.60,1,8.64,E,Bed Boundary,99.64,0.92,271.40
8024.6416,BED,    1.17,   37.40,1,8.64,E,Bed Boundary,99.73,0.92,271.35
8024.8696,BED,    1.22,   35.60,1,8.64,E,Bed Boundary,98.15,0.92,271.30
8025.1650,BED,    2.39,   37.40,1,8.63,E,Bed Boundary,97.50,0.92,271.26
8025.4116,BED,    1.17,   41.00,1,8.63,E,Bed Boundary,95.87,0.92,271.25
8025.6831,BED,    2.39,   42.80,1,8.64,E,Bed Boundary,95.77,0.92,271.22
8026.0190,BED,    2.33,   42.80,1,8.65,E,Bed Boundary,95.78,0.92,271.07
8026.1494,BED,    1.17,   37.40,1,8.65,E,Bed Boundary,95.92,0.92,271.04
8026.3335,BED,    1.17,   32.00,1,8.64,E,Bed Boundary,96.38,0.92,271.00
8026.5508,BED,    4.71,   30.20,1,8.65,E,Bed Boundary,95.61,0.92,270.93
8026.5830,FRAC,   63.40,  239.00,2,8.65,G,Natural Fracture,95.70,0.92,270.92
8026.8521,BED,    2.33,   24.80,1,8.65,E,Bed Boundary,95.68,0.91,270.79
8027.0493,BED,    2.33,   26.60,1,8.65,E,Bed Boundary,97.84,0.91,270.70
8027.4072,BED,    1.17,   26.60,1,8.64,E,Bed Boundary,100.03,0.91,270.56
8027.6006,BED,    2.39,   21.20,1,8.63,E,Bed Boundary,102.09,0.92,270.51
8027.9604,BED,    1.17,   33.80,1,8.63,E,Bed Boundary,101.87,0.92,270.50
8028.2319,BED,    1.22,   33.80,1,8.64,E,Bed Boundary,101.00,0.92,270.47
8028.4268,BED,    2.34,   28.40,1,8.63,E,Bed Boundary,100.33,0.92,270.43
8028.8281,BED,    1.17,   30.20,1,8.64,E,Bed Boundary,99.30,0.92,270.36
8029.0801,BED,    2.33,   35.60,1,8.65,E,Bed Boundary,98.40,0.92,270.32
8029.4033,BED,    2.39,   33.80,1,8.64,E,Bed Boundary,100.94,0.92,270.23
8029.8369,BED,    1.17,   37.40,1,8.65,E,Bed Boundary,105.38,0.92,270.06
8030.1079,BED,    1.17,   41.00,1,8.65,E,Bed Boundary,106.25,0.92,269.97
8030.3794,BED,    2.39,   51.80,1,8.63,E,Bed Boundary,104.31,0.92,269.92
8030.4551,BED,    2.34,   41.00,1,8.62,E,Bed Boundary,102.80,0.92,269.93
8030.6069,BED,    1.17,   24.80,1,8.63,E,Bed Boundary,102.08,0.92,269.94
8030.7480,BED,    2.39,   21.20,1,8.63,E,Bed Boundary,100.97,0.92,269.95
8031.1494,BED,    2.39,   23.00,1,8.64,E,Bed Boundary,99.76,0.92,269.98
8031.2358,BED,    0.00,   21.20,1,8.65,E,Bed Boundary,101.71,0.92,269.97
8031.3447,BED,    1.22,   21.20,1,8.65,E,Bed Boundary,101.19,0.92,269.96
8031.5938,BED,    0.00,   21.20,1,8.66,E,Bed Boundary,100.04,0.92,269.92
8031.7349,FRAC,   71.33,  230.00,2,8.66,G,Natural Fracture,99.21,0.92,269.91
8031.7456,BED,    2.33,   17.60,1,8.66,E,Bed Boundary,99.16,0.92,269.91
8031.9302,BED,    2.33,   19.40,1,8.67,E,Bed Boundary,97.73,0.92,269.86
8032.2446,FRAC,   73.17,  222.80,2,8.67,G,Natural Fracture,96.28,0.93,269.71
8032.4614,BED,    1.17,   24.80,1,8.67,E,Bed Boundary,96.94,0.93,269.63
8032.8608,BED,    2.38,   37.40,1,8.67,E,Bed Boundary,97.76,0.93,269.52
8033.1885,BED,    1.16,   23.00,1,8.68,E,Bed Boundary,97.49,0.93,269.40
8033.4028,BED,    2.33,   32.00,1,8.67,E,Bed Boundary,98.74,0.93,269.36
8033.9692,BED,    1.17,   19.40,1,8.66,E,Bed Boundary,102.25,0.93,269.30
8034.2402,BED,    1.17,   19.40,1,8.65,E,Bed Boundary,101.87,0.93,269.24
8034.6523,BED,    2.33,    5.00,1,8.67,E,Bed Boundary,100.61,0.93,269.08
8034.9238,BED,    1.17,   10.40,1,8.66,E,Bed Boundary,100.93,0.93,269.02
8035.4658,BED,    1.17,   50.00,1,8.65,E,Bed Boundary,104.11,0.93,268.93
8035.6113,FRAC,   61.62,  203.00,3,8.66,F,Natural Fracture,103.88,0.93,268.91
8035.6831,BED,    1.22,   51.80,1,8.66,E,Bed Boundary,103.52,0.93,268.90
8035.9756,BED,    3.50,   48.20,1,8.66,E,Bed Boundary,103.57,0.93,268.89
8036.2471,BED,    1.22,   50.00,1,8.66,E,Bed Boundary,102.99,0.94,268.83
8036.5288,FRAC,   53.20,  226.40,3,8.66,F,Natural Fracture,103.00,0.94,268.79
8036.5288,BED,    2.33,   44.60,1,8.66,E,Bed Boundary,103.00,0.94,268.79
8036.7026,BED,    3.55,   44.60,1,8.66,E,Bed Boundary,103.41,0.94,268.77
8036.8867,BED,    2.33,   44.60,1,8.66,E,Bed Boundary,103.10,0.94,268.78
8037.1689,BED,    2.39,   39.20,1,8.66,E,Bed Boundary,103.79,0.94,268.74
8037.3423,BED,    3.49,   39.20,1,8.67,E,Bed Boundary,102.59,0.94,268.70
8037.5161,BED,    3.55,   37.40,1,8.67,E,Bed Boundary,100.89,0.94,268.68
8037.7437,BED,    2.33,   37.40,1,8.68,E,Bed Boundary,100.22,0.94,268.67
8037.9604,BED,    1.16,   37.40,1,8.68,E,Bed Boundary,99.69,0.94,268.64
8038.0039,FRAC,   51.83,  201.20,3,8.69,F,Natural Fracture,99.67,0.94,268.64
8038.1016,BED,    3.54,   35.60,1,8.69,E,Bed Boundary,99.63,0.94,268.63
8038.4380,BED,    3.54,   42.80,1,8.68,E,Bed Boundary,100.56,0.94,268.60
8038.7090,BED,    1.17,   39.20,1,8.67,E,Bed Boundary,99.32,0.94,268.58
8039.0342,BED,    2.33,   48.20,1,8.67,E,Bed Boundary,98.10,0.94,268.58
8039.3164,BED,    1.17,   46.40,1,8.67,E,Bed Boundary,97.02,0.94,268.49
8039.5005,BED,    5.86,   44.60,1,8.67,E,Bed Boundary,96.36,0.94,268.49
8039.6553,BED,    4.70,   33.80,1,8.67,E,Bed Boundary,95.58,0.94,268.46
8039.9697,BED,    3.54,   35.60,1,8.67,E,Bed Boundary,96.24,0.95,268.36
8040.1406,BED,    2.33,   35.60,1,8.68,E,Bed Boundary,96.94,0.95,268.30
8040.3257,FRAC,   76.45,  237.20,3,8.67,F,Natural Fracture,98.40,0.95,268.24
8040.5962,BED,    4.71,   24.80,1,8.67,E,Bed Boundary,100.56,0.95,268.20
8040.8545,BED,    4.71,   39.20,1,8.66,E,Bed Boundary,102.41,0.95,268.13
8041.5918,BED,    4.71,   42.80,1,8.67,E,Bed Boundary,105.45,0.95,267.95
8041.8975,BED,    2.33,   51.80,1,8.67,E,Bed Boundary,106.26,0.96,267.94
8042.0493,BED,    4.65,   48.20,1,8.68,E,Bed Boundary,106.65,0.96,267.91
8042.3530,BED,    1.16,   42.80,1,8.69,E,Bed Boundary,108.51,0.96,267.89
8042.4834,BED,    2.38,   39.20,1,8.69,E,Bed Boundary,108.16,0.96,267.88
8042.6763,BED,    4.70,   32.00,1,8.69,E,Bed Boundary,107.89,0.96,267.87
8042.9604,BED,    2.32,   37.40,1,8.71,E,Bed Boundary,107.13,0.96,267.86
8043.1123,BED,    2.32,   35.60,1,8.71,E,Bed Boundary,105.66,0.96,267.84
8043.4702,BED,    4.69,   50.00,1,8.72,E,Bed Boundary,103.03,0.96,267.74
8043.7612,BED,    4.69,   44.60,1,8.72,E,Bed Boundary,101.46,0.96,267.69
8044.0020,BED,    3.53,   51.80,1,8.73,E,Bed Boundary,100.74,0.96,267.63
8044.2944,BED,    2.31,   51.80,1,8.77,E,Bed Boundary,100.93,0.96,267.58
8044.6523,BED,    3.46,   60.80,1,8.78,E,Bed Boundary,99.26,0.97,267.41
8044.7935,BED,    4.67,   68.00,1,8.78,E,Bed Boundary,98.16,0.97,267.37
8044.9561,BED,    2.31,   80.60,1,8.78,E,Bed Boundary,96.45,0.97,267.33
8045.2163,BED,    4.61,   86.00,1,8.80,E,Soft Sediment Deformation,95.17,0.97,267.27
8045.4009,BED,    3.51,   89.60,1,8.81,E,Soft Sediment Deformation,95.79,0.97,267.24
8045.5527,BED,    5.80,   87.80,1,8.81,E,Soft Sediment Deformation,95.54,0.97,267.21
8045.6938,BED,    8.12,   87.80,1,8.81,E,Soft Sediment Deformation,95.83,0.97,267.22
